Wavelength    Read Noise      Sky           Dark          A_Eff        BEF           Disp_Width    XDisp_Width
(Angstroms) (Cnt/Exposure) (Cnt/s/res)   (Cnt/s/res)      (cm^2)  (Erg/cm^2/s/res)   (N_resels)     (N_resels)
1525.2395          0.00      4.40e-09      4.20e-06     46664.9      1.17e-21         2.59         3.00
1525.2958          0.00      4.40e-09      4.20e-06     46666.8      1.17e-21         2.59         3.00
1525.3521          0.00      4.40e-09      4.20e-06     46668.8      1.17e-21         2.59         3.00
1525.4084          0.00      4.40e-09      4.20e-06     46670.8      1.17e-21         2.59         3.00
1525.4648          0.00      4.40e-09      4.20e-06     46672.8      1.17e-21         2.59         3.00
1525.5211          0.00      4.39e-09      4.20e-06     46674.8      1.17e-21         2.59         3.00
1525.5774          0.00      4.39e-09      4.20e-06     46676.8      1.17e-21         2.59         3.00
1525.6338          0.00      4.39e-09      4.20e-06     46678.8      1.17e-21         2.59         3.00
1525.6902          0.00      4.39e-09      4.20e-06     46680.8      1.17e-21         2.59         3.00
1525.7465          0.00      4.39e-09      4.20e-06     46682.7      1.17e-21         2.59         3.00
1525.8027          0.00      4.39e-09      4.20e-06     46684.7      1.17e-21         2.59         3.00
1525.8591          0.00      4.39e-09      4.20e-06     46686.7      1.17e-21         2.59         3.00
1525.9155          0.00      4.39e-09      4.20e-06     46688.7      1.17e-21         2.59         3.00
1525.9719          0.00      4.38e-09      4.20e-06     46690.7      1.17e-21         2.59         3.00
1526.0282          0.00      4.38e-09      4.20e-06     46692.7      1.17e-21         2.59         3.00
1526.0845          0.00      4.38e-09      4.20e-06     46694.7      1.17e-21         2.59         3.00
1526.1409          0.00      4.38e-09      4.20e-06     46696.7      1.17e-21         2.59         3.00
1526.1973          0.00      4.38e-09      4.20e-06     46698.6      1.17e-21         2.59         3.00
1526.2535          0.00      4.38e-09      4.20e-06     46700.6      1.17e-21         2.59         3.00
1526.3098          0.00      4.38e-09      4.20e-06     46702.6      1.17e-21         2.59         3.00
1526.3662          0.00      4.38e-09      4.20e-06     46704.6      1.17e-21         2.59         3.00
1526.4226          0.00      4.38e-09      4.20e-06     46706.6      1.17e-21         2.59         3.00
1526.4789          0.00      4.37e-09      4.20e-06     46708.6      1.17e-21         2.59         3.00
1526.5352          0.00      4.37e-09      4.20e-06     46710.6      1.17e-21         2.59         3.00
1526.5916          0.00      4.37e-09      4.20e-06     46712.6      1.17e-21         2.59         3.00
1526.6479          0.00      4.37e-09      4.20e-06     46714.5      1.17e-21         2.59         3.00
1526.7042          0.00      4.37e-09      4.20e-06     46716.5      1.17e-21         2.59         3.00
1526.7605          0.00      4.37e-09      4.20e-06     46718.5      1.17e-21         2.59         3.00
1526.8169          0.00      4.37e-09      4.20e-06     46720.5      1.17e-21         2.59         3.00
1526.8733          0.00      4.37e-09      4.20e-06     46722.5      1.17e-21         2.59         3.00
1526.9296          0.00      4.36e-09      4.20e-06     46724.5      1.17e-21         2.59         3.00
1526.9858          0.00      4.36e-09      4.20e-06     46726.5      1.17e-21         2.60         3.00
1527.0422          0.00      4.36e-09      4.20e-06     46728.5      1.17e-21         2.60         3.00
1527.0986          0.00      4.36e-09      4.20e-06     46730.4      1.17e-21         2.60         3.00
1527.1549          0.00      4.36e-09      4.20e-06     46732.4      1.17e-21         2.60         3.00
1527.2112          0.00      4.36e-09      4.20e-06     46734.4      1.17e-21         2.60         3.00
1527.2676          0.00      4.36e-09      4.20e-06     46736.4      1.17e-21         2.60         2.99
1527.3240          0.00      4.36e-09      4.20e-06     46738.4      1.17e-21         2.60         2.99
1527.3804          0.00      4.35e-09      4.20e-06     46740.4      1.17e-21         2.60         2.99
1527.4366          0.00      4.35e-09      4.20e-06     46742.4      1.17e-21         2.60         2.99
1527.4929          0.00      4.35e-09      4.20e-06     46744.4      1.17e-21         2.60         2.99
1527.5493          0.00      4.35e-09      4.20e-06     46746.3      1.17e-21         2.60         2.99
1527.6057          0.00      4.35e-09      4.20e-06     46748.3      1.17e-21         2.60         2.99
1527.6620          0.00      4.35e-09      4.20e-06     46750.3      1.17e-21         2.60         2.99
1527.7183          0.00      4.35e-09      4.20e-06     46752.3      1.17e-21         2.60         2.99
1527.7747          0.00      4.35e-09      4.20e-06     46754.3      1.17e-21         2.60         2.99
1527.8311          0.00      4.34e-09      4.20e-06     46756.3      1.17e-21         2.60         2.99
1527.8873          0.00      4.34e-09      4.20e-06     46758.3      1.17e-21         2.60         2.99
1527.9436          0.00      4.34e-09      4.20e-06     46760.3      1.17e-21         2.60         2.99
1528.0000          0.00      4.34e-09      4.20e-06     46762.2      1.17e-21         2.60         2.99
1528.0564          0.00      4.34e-09      4.20e-06     46764.2      1.17e-21         2.60         2.99
1528.1127          0.00      4.34e-09      4.20e-06     46766.2      1.17e-21         2.60         2.99
1528.1689          0.00      4.34e-09      4.20e-06     46768.2      1.17e-21         2.60         2.99
1528.2253          0.00      4.34e-09      4.20e-06     46770.2      1.17e-21         2.60         2.99
1528.2817          0.00      4.33e-09      4.20e-06     46772.2      1.17e-21         2.60         2.99
1528.3380          0.00      4.33e-09      4.20e-06     46774.2      1.17e-21         2.60         2.99
1528.3943          0.00      4.33e-09      4.20e-06     46776.2      1.17e-21         2.60         2.99
1528.4507          0.00      4.33e-09      4.20e-06     46778.1      1.17e-21         2.60         2.99
1528.5071          0.00      4.33e-09      4.20e-06     46780.1      1.17e-21         2.60         2.99
1528.5634          0.00      4.33e-09      4.20e-06     46782.1      1.17e-21         2.60         2.99
1528.6196          0.00      4.33e-09      4.20e-06     46784.1      1.17e-21         2.60         2.99
1528.6760          0.00      4.33e-09      4.20e-06     46786.1      1.17e-21         2.60         2.99
1528.7324          0.00      4.32e-09      4.20e-06     46788.1      1.17e-21         2.60         2.99
1528.7888          0.00      4.32e-09      4.20e-06     46790.1      1.17e-21         2.60         2.99
1528.8451          0.00      4.32e-09      4.20e-06     46792.1      1.17e-21         2.60         2.99
1528.9014          0.00      4.32e-09      4.20e-06     46794.0      1.17e-21         2.60         2.99
1528.9578          0.00      4.32e-09      4.20e-06     46796.0      1.17e-21         2.60         2.99
1529.0142          0.00      4.32e-09      4.20e-06     46798.0      1.17e-21         2.60         2.99
1529.0704          0.00      4.32e-09      4.20e-06     46800.0      1.17e-21         2.60         2.99
1529.1267          0.00      4.32e-09      4.20e-06     46802.0      1.17e-21         2.60         2.99
1529.1831          0.00      4.32e-09      4.20e-06     46804.0      1.17e-21         2.60         2.99
1529.2395          0.00      4.31e-09      4.20e-06     46806.0      1.17e-21         2.60         2.99
1529.2958          0.00      4.31e-09      4.20e-06     46808.0      1.17e-21         2.60         2.99
1529.3521          0.00      4.31e-09      4.20e-06     46809.9      1.17e-21         2.60         2.99
1529.4084          0.00      4.31e-09      4.20e-06     46811.9      1.17e-21         2.60         2.99
1529.4648          0.00      4.31e-09      4.20e-06     46813.9      1.17e-21         2.60         2.99
1529.5211          0.00      4.31e-09      4.20e-06     46815.9      1.17e-21         2.60         2.99
1529.5774          0.00      4.31e-09      4.20e-06     46817.9      1.17e-21         2.60         2.99
1529.6338          0.00      4.31e-09      4.20e-06     46819.9      1.17e-21         2.60         2.99
1529.6902          0.00      4.30e-09      4.20e-06     46821.9      1.17e-21         2.60         2.99
1529.7465          0.00      4.30e-09      4.20e-06     46823.9      1.17e-21         2.60         2.99
1529.8027          0.00      4.30e-09      4.20e-06     46825.8      1.17e-21         2.60         2.99
1529.8591          0.00      4.30e-09      4.20e-06     46827.8      1.17e-21         2.60         2.99
1529.9155          0.00      4.30e-09      4.20e-06     46829.8      1.17e-21         2.60         2.99
1529.9719          0.00      4.30e-09      4.20e-06     46831.8      1.17e-21         2.60         2.99
1530.0282          0.00      4.30e-09      4.20e-06     46833.3      1.17e-21         2.60         2.99
1530.0845          0.00      4.30e-09      4.20e-06     46834.4      1.17e-21         2.60         2.99
1530.1409          0.00      4.29e-09      4.20e-06     46835.5      1.17e-21         2.60         2.99
1530.1973          0.00      4.29e-09      4.20e-06     46836.5      1.17e-21         2.60         2.99
1530.2535          0.00      4.29e-09      4.20e-06     46837.6      1.17e-21         2.60         2.99
1530.3098          0.00      4.29e-09      4.20e-06     46838.7      1.17e-21         2.60         2.99
1530.3662          0.00      4.29e-09      4.20e-06     46839.7      1.17e-21         2.60         2.99
1530.4226          0.00      4.29e-09      4.20e-06     46840.8      1.17e-21         2.61         2.99
1530.4789          0.00      4.29e-09      4.20e-06     46841.8      1.17e-21         2.61         2.99
1530.5352          0.00      4.29e-09      4.20e-06     46842.9      1.17e-21         2.61         2.99
1530.5916          0.00      4.28e-09      4.20e-06     46844.0      1.17e-21         2.61         2.99
1530.6479          0.00      4.28e-09      4.20e-06     46845.0      1.17e-21         2.61         2.99
1530.7042          0.00      4.28e-09      4.20e-06     46846.1      1.17e-21         2.61         2.99
1530.7605          0.00      4.28e-09      4.20e-06     46847.2      1.17e-21         2.61         2.99
1530.8169          0.00      4.28e-09      4.20e-06     46848.2      1.17e-21         2.61         2.99
1530.8733          0.00      4.28e-09      4.20e-06     46849.3      1.17e-21         2.61         2.99
1530.9296          0.00      4.28e-09      4.20e-06     46850.4      1.17e-21         2.61         2.99
1530.9858          0.00      4.28e-09      4.20e-06     46851.4      1.17e-21         2.61         2.99
1531.0422          0.00      4.27e-09      4.20e-06     46852.5      1.17e-21         2.61         2.99
1531.0986          0.00      4.27e-09      4.20e-06     46853.5      1.16e-21         2.61         2.99
1531.1549          0.00      4.27e-09      4.20e-06     46854.6      1.16e-21         2.61         2.99
1531.2112          0.00      4.27e-09      4.20e-06     46855.7      1.16e-21         2.61         2.99
1531.2676          0.00      4.27e-09      4.20e-06     46856.7      1.16e-21         2.61         2.99
1531.3240          0.00      4.27e-09      4.20e-06     46857.8      1.16e-21         2.61         2.98
1531.3804          0.00      4.27e-09      4.20e-06     46858.9      1.16e-21         2.61         2.98
1531.4366          0.00      4.27e-09      4.20e-06     46859.9      1.16e-21         2.61         2.98
1531.4929          0.00      4.26e-09      4.20e-06     46861.0      1.16e-21         2.61         2.98
1531.5493          0.00      4.26e-09      4.20e-06     46862.1      1.16e-21         2.61         2.98
1531.6057          0.00      4.26e-09      4.20e-06     46863.1      1.16e-21         2.61         2.98
1531.6620          0.00      4.26e-09      4.20e-06     46864.2      1.16e-21         2.61         2.98
1531.7183          0.00      4.26e-09      4.20e-06     46865.2      1.16e-21         2.61         2.98
1531.7747          0.00      4.26e-09      4.20e-06     46866.3      1.16e-21         2.61         2.98
1531.8311          0.00      4.26e-09      4.20e-06     46867.4      1.16e-21         2.61         2.98
1531.8873          0.00      4.25e-09      4.20e-06     46868.4      1.16e-21         2.61         2.98
1531.9436          0.00      4.25e-09      4.20e-06     46869.5      1.16e-21         2.61         2.98
1532.0000          0.00      4.25e-09      4.20e-06     46870.6      1.16e-21         2.61         2.98
1532.0564          0.00      4.25e-09      4.20e-06     46871.6      1.16e-21         2.61         2.98
1532.1127          0.00      4.25e-09      4.20e-06     46872.7      1.16e-21         2.61         2.98
1532.1689          0.00      4.25e-09      4.20e-06     46873.8      1.16e-21         2.61         2.98
1532.2253          0.00      4.25e-09      4.20e-06     46874.8      1.16e-21         2.61         2.98
1532.2817          0.00      4.25e-09      4.20e-06     46875.9      1.16e-21         2.61         2.98
1532.3380          0.00      4.24e-09      4.20e-06     46876.9      1.16e-21         2.61         2.98
1532.3943          0.00      4.24e-09      4.20e-06     46878.0      1.16e-21         2.61         2.98
1532.4507          0.00      4.24e-09      4.20e-06     46879.1      1.16e-21         2.61         2.98
1532.5071          0.00      4.24e-09      4.20e-06     46880.1      1.16e-21         2.61         2.98
1532.5634          0.00      4.24e-09      4.20e-06     46881.2      1.16e-21         2.61         2.98
1532.6196          0.00      4.24e-09      4.20e-06     46882.3      1.16e-21         2.61         2.98
1532.6760          0.00      4.24e-09      4.20e-06     46883.3      1.16e-21         2.61         2.98
1532.7324          0.00      4.24e-09      4.20e-06     46884.4      1.16e-21         2.61         2.98
1532.7888          0.00      4.23e-09      4.20e-06     46885.5      1.16e-21         2.61         2.98
1532.8451          0.00      4.23e-09      4.20e-06     46886.5      1.16e-21         2.61         2.98
1532.9014          0.00      4.23e-09      4.20e-06     46887.6      1.16e-21         2.61         2.98
1532.9578          0.00      4.23e-09      4.20e-06     46888.6      1.16e-21         2.61         2.98
1533.0142          0.00      4.23e-09      4.20e-06     46889.7      1.16e-21         2.61         2.98
1533.0704          0.00      4.23e-09      4.20e-06     46890.8      1.16e-21         2.61         2.98
1533.1267          0.00      4.23e-09      4.20e-06     46891.8      1.16e-21         2.61         2.98
1533.1831          0.00      4.23e-09      4.20e-06     46892.9      1.16e-21         2.61         2.98
1533.2395          0.00      4.22e-09      4.20e-06     46894.0      1.16e-21         2.61         2.98
1533.2958          0.00      4.22e-09      4.20e-06     46895.0      1.16e-21         2.61         2.98
1533.3521          0.00      4.22e-09      4.20e-06     46896.1      1.16e-21         2.61         2.98
1533.4084          0.00      4.22e-09      4.20e-06     46897.2      1.16e-21         2.61         2.98
1533.4648          0.00      4.22e-09      4.20e-06     46898.2      1.16e-21         2.61         2.98
1533.5211          0.00      4.22e-09      4.20e-06     46899.3      1.16e-21         2.61         2.98
1533.5774          0.00      4.22e-09      4.20e-06     46900.3      1.16e-21         2.61         2.98
1533.6338          0.00      4.22e-09      4.20e-06     46901.4      1.16e-21         2.61         2.98
1533.6902          0.00      4.21e-09      4.20e-06     46902.5      1.16e-21         2.61         2.98
1533.7465          0.00      4.21e-09      4.20e-06     46903.5      1.16e-21         2.61         2.98
1533.8027          0.00      4.21e-09      4.20e-06     46904.6      1.16e-21         2.61         2.98
1533.8591          0.00      4.21e-09      4.20e-06     46905.7      1.16e-21         2.61         2.98
1533.9155          0.00      4.21e-09      4.20e-06     46906.7      1.16e-21         2.61         2.98
1533.9719          0.00      4.21e-09      4.20e-06     46907.8      1.16e-21         2.61         2.98
1534.0282          0.00      4.21e-09      4.20e-06     46908.9      1.16e-21         2.61         2.98
1534.0845          0.00      4.21e-09      4.20e-06     46909.9      1.16e-21         2.61         2.98
1534.1409          0.00      4.20e-09      4.20e-06     46911.0      1.16e-21         2.61         2.98
1534.1973          0.00      4.20e-09      4.20e-06     46912.0      1.16e-21         2.61         2.98
1534.2535          0.00      4.20e-09      4.20e-06     46913.1      1.16e-21         2.62         2.98
1534.3098          0.00      4.20e-09      4.20e-06     46914.2      1.16e-21         2.62         2.98
1534.3662          0.00      4.20e-09      4.20e-06     46915.2      1.16e-21         2.62         2.98
1534.4226          0.00      4.20e-09      4.20e-06     46916.3      1.16e-21         2.62         2.97
1534.4789          0.00      4.20e-09      4.20e-06     46917.4      1.16e-21         2.62         2.97
1534.5352          0.00      4.20e-09      4.20e-06     46918.4      1.16e-21         2.62         2.97
1534.5916          0.00      4.20e-09      4.20e-06     46919.5      1.16e-21         2.62         2.97
1534.6479          0.00      4.19e-09      4.20e-06     46920.6      1.16e-21         2.62         2.97
1534.7042          0.00      4.19e-09      4.20e-06     46921.6      1.16e-21         2.62         2.97
1534.7605          0.00      4.19e-09      4.20e-06     46922.7      1.16e-21         2.62         2.97
1534.8169          0.00      4.19e-09      4.20e-06     46923.7      1.16e-21         2.62         2.97
1534.8733          0.00      4.19e-09      4.20e-06     46924.8      1.16e-21         2.62         2.97
1534.9296          0.00      4.19e-09      4.20e-06     46925.9      1.16e-21         2.62         2.97
1534.9858          0.00      4.19e-09      4.20e-06     46926.9      1.16e-21         2.62         2.97
1535.0422          0.00      4.19e-09      4.20e-06     46928.0      1.16e-21         2.62         2.97
1535.0986          0.00      4.18e-09      4.20e-06     46929.1      1.16e-21         2.62         2.97
1535.1549          0.00      4.18e-09      4.20e-06     46930.1      1.16e-21         2.62         2.97
1535.2112          0.00      4.18e-09      4.20e-06     46931.2      1.16e-21         2.62         2.97
1535.2676          0.00      4.18e-09      4.20e-06     46932.3      1.16e-21         2.62         2.97
1535.3240          0.00      4.18e-09      4.20e-06     46933.3      1.16e-21         2.62         2.97
1535.3804          0.00      4.18e-09      4.20e-06     46934.4      1.16e-21         2.62         2.97
1535.4366          0.00      4.18e-09      4.20e-06     46935.4      1.16e-21         2.62         2.97
1535.4929          0.00      4.18e-09      4.20e-06     46936.5      1.16e-21         2.62         2.97
1535.5493          0.00      4.17e-09      4.20e-06     46937.6      1.16e-21         2.62         2.97
1535.6057          0.00      4.17e-09      4.20e-06     46938.6      1.16e-21         2.62         2.97
1535.6620          0.00      4.17e-09      4.20e-06     46939.7      1.16e-21         2.62         2.97
1535.7183          0.00      4.17e-09      4.20e-06     46940.8      1.16e-21         2.62         2.97
1535.7747          0.00      4.17e-09      4.20e-06     46941.8      1.16e-21         2.62         2.97
1535.8311          0.00      4.17e-09      4.20e-06     46942.9      1.16e-21         2.62         2.97
1535.8873          0.00      4.17e-09      4.20e-06     46944.0      1.16e-21         2.62         2.97
1535.9436          0.00      4.17e-09      4.20e-06     46945.0      1.16e-21         2.62         2.97
1536.0000          0.00      4.16e-09      4.20e-06     46946.1      1.16e-21         2.62         2.97
1536.0564          0.00      4.16e-09      4.20e-06     46947.1      1.16e-21         2.62         2.97
1536.1127          0.00      4.16e-09      4.20e-06     46948.2      1.16e-21         2.62         2.97
1536.1689          0.00      4.16e-09      4.20e-06     46949.3      1.16e-21         2.62         2.97
1536.2253          0.00      4.16e-09      4.20e-06     46950.3      1.16e-21         2.62         2.97
1536.2817          0.00      4.16e-09      4.20e-06     46951.4      1.16e-21         2.62         2.97
1536.3380          0.00      4.16e-09      4.20e-06     46952.5      1.16e-21         2.62         2.97
1536.3943          0.00      4.16e-09      4.20e-06     46953.5      1.16e-21         2.62         2.97
1536.4507          0.00      4.15e-09      4.20e-06     46954.6      1.16e-21         2.62         2.97
1536.5071          0.00      4.15e-09      4.20e-06     46955.7      1.16e-21         2.62         2.97
1536.5634          0.00      4.15e-09      4.20e-06     46956.7      1.16e-21         2.62         2.97
1536.6196          0.00      4.15e-09      4.20e-06     46957.8      1.16e-21         2.62         2.96
1536.6760          0.00      4.15e-09      4.20e-06     46958.8      1.16e-21         2.62         2.96
1536.7324          0.00      4.15e-09      4.20e-06     46959.9      1.16e-21         2.62         2.96
1536.7888          0.00      4.15e-09      4.20e-06     46961.0      1.16e-21         2.62         2.96
1536.8451          0.00      4.15e-09      4.20e-06     46962.0      1.16e-21         2.62         2.96
1536.9014          0.00      4.14e-09      4.20e-06     46963.1      1.16e-21         2.62         2.96
1536.9578          0.00      4.14e-09      4.20e-06     46964.2      1.16e-21         2.62         2.96
1537.0142          0.00      4.14e-09      4.20e-06     46965.2      1.16e-21         2.62         2.96
1537.0704          0.00      4.14e-09      4.20e-06     46966.3      1.16e-21         2.62         2.96
1537.1267          0.00      4.14e-09      4.20e-06     46967.4      1.16e-21         2.62         2.96
1537.1831          0.00      4.14e-09      4.20e-06     46968.4      1.16e-21         2.62         2.96
1537.2395          0.00      4.14e-09      4.20e-06     46969.5      1.16e-21         2.62         2.96
1537.2958          0.00      4.14e-09      4.20e-06     46970.5      1.16e-21         2.62         2.96
1537.3521          0.00      4.14e-09      4.20e-06     46971.6      1.16e-21         2.62         2.96
1537.4084          0.00      4.13e-09      4.20e-06     46972.7      1.16e-21         2.62         2.96
1537.4648          0.00      4.13e-09      4.20e-06     46973.7      1.16e-21         2.62         2.96
1537.5211          0.00      4.13e-09      4.20e-06     46974.8      1.16e-21         2.62         2.96
1537.5774          0.00      4.13e-09      4.20e-06     46975.9      1.16e-21         2.62         2.96
1537.6338          0.00      4.13e-09      4.20e-06     46976.9      1.16e-21         2.62         2.96
1537.6902          0.00      4.13e-09      4.20e-06     46978.0      1.16e-21         2.62         2.96
1537.7465          0.00      4.13e-09      4.20e-06     46979.1      1.16e-21         2.62         2.96
1537.8027          0.00      4.13e-09      4.20e-06     46980.1      1.16e-21         2.62         2.96
1537.8591          0.00      4.12e-09      4.20e-06     46981.2      1.16e-21         2.62         2.96
1537.9155          0.00      4.12e-09      4.20e-06     46982.2      1.16e-21         2.62         2.96
1537.9719          0.00      4.12e-09      4.20e-06     46983.3      1.16e-21         2.62         2.96
1538.0282          0.00      4.12e-09      4.20e-06     46984.4      1.16e-21         2.62         2.96
1538.0845          0.00      4.12e-09      4.20e-06     46985.4      1.16e-21         2.62         2.96
1538.1409          0.00      4.12e-09      4.20e-06     46986.5      1.16e-21         2.62         2.96
1538.1973          0.00      4.12e-09      4.20e-06     46987.6      1.16e-21         2.62         2.96
1538.2535          0.00      4.12e-09      4.20e-06     46988.6      1.16e-21         2.62         2.96
1538.3098          0.00      4.11e-09      4.20e-06     46989.7      1.16e-21         2.62         2.96
1538.3662          0.00      4.11e-09      4.20e-06     46990.8      1.16e-21         2.62         2.96
1538.4226          0.00      4.11e-09      4.20e-06     46991.8      1.16e-21         2.62         2.96
1538.4789          0.00      4.11e-09      4.20e-06     46992.9      1.16e-21         2.62         2.96
1538.5352          0.00      4.11e-09      4.20e-06     46993.9      1.16e-21         2.62         2.96
1538.5916          0.00      4.11e-09      4.20e-06     46995.0      1.16e-21         2.62         2.96
1538.6479          0.00      4.11e-09      4.20e-06     46996.1      1.16e-21         2.62         2.96
1538.7042          0.00      4.11e-09      4.20e-06     46997.1      1.16e-21         2.62         2.96
1538.7605          0.00      4.11e-09      4.20e-06     46998.2      1.16e-21         2.62         2.96
1538.8169          0.00      4.10e-09      4.20e-06     46999.3      1.16e-21         2.62         2.95
1538.8733          0.00      4.10e-09      4.20e-06     47000.3      1.16e-21         2.62         2.95
1538.9296          0.00      4.10e-09      4.20e-06     47001.4      1.16e-21         2.62         2.95
1538.9858          0.00      4.10e-09      4.20e-06     47002.5      1.16e-21         2.62         2.95
1539.0422          0.00      4.10e-09      4.20e-06     47003.5      1.16e-21         2.62         2.95
1539.0986          0.00      4.10e-09      4.20e-06     47004.6      1.16e-21         2.62         2.95
1539.1549          0.00      4.10e-09      4.20e-06     47005.6      1.16e-21         2.62         2.95
1539.2112          0.00      4.10e-09      4.20e-06     47006.7      1.16e-21         2.62         2.95
1539.2676          0.00      4.09e-09      4.20e-06     47007.8      1.15e-21         2.62         2.95
1539.3240          0.00      4.09e-09      4.20e-06     47008.8      1.15e-21         2.62         2.95
1539.3804          0.00      4.09e-09      4.20e-06     47009.9      1.15e-21         2.62         2.95
1539.4366          0.00      4.09e-09      4.20e-06     47011.0      1.15e-21         2.62         2.95
1539.4929          0.00      4.09e-09      4.20e-06     47012.0      1.15e-21         2.62         2.95
1539.5493          0.00      4.09e-09      4.20e-06     47013.1      1.15e-21         2.62         2.95
1539.6057          0.00      4.09e-09      4.20e-06     47014.2      1.15e-21         2.62         2.95
1539.6620          0.00      4.09e-09      4.20e-06     47015.2      1.15e-21         2.62         2.95
1539.7183          0.00      4.09e-09      4.20e-06     47016.3      1.15e-21         2.62         2.95
1539.7747          0.00      4.08e-09      4.20e-06     47017.3      1.15e-21         2.62         2.95
1539.8311          0.00      4.08e-09      4.20e-06     47018.4      1.15e-21         2.62         2.95
1539.8873          0.00      4.08e-09      4.20e-06     47019.5      1.15e-21         2.62         2.95
1539.9436          0.00      4.08e-09      4.20e-06     47020.5      1.15e-21         2.62         2.95
1540.0000          0.00      4.08e-09      4.20e-06     47021.6      1.15e-21         2.63         2.95
1540.0564          0.00      4.08e-09      4.20e-06     47021.7      1.15e-21         2.63         2.95
1540.1127          0.00      4.08e-09      4.20e-06     47021.9      1.15e-21         2.63         2.95
1540.1689          0.00      4.08e-09      4.20e-06     47022.0      1.15e-21         2.63         2.95
1540.2253          0.00      4.07e-09      4.20e-06     47022.2      1.15e-21         2.63         2.95
1540.2817          0.00      4.07e-09      4.20e-06     47022.3      1.15e-21         2.63         2.95
1540.3380          0.00      4.07e-09      4.20e-06     47022.5      1.15e-21         2.63         2.95
1540.3943          0.00      4.07e-09      4.20e-06     47022.6      1.15e-21         2.63         2.95
1540.4507          0.00      4.07e-09      4.20e-06     47022.8      1.15e-21         2.63         2.95
1540.5071          0.00      4.07e-09      4.20e-06     47022.9      1.15e-21         2.63         2.95
1540.5634          0.00      4.07e-09      4.20e-06     47023.1      1.15e-21         2.63         2.95
1540.6196          0.00      4.07e-09      4.20e-06     47023.2      1.15e-21         2.63         2.95
1540.6760          0.00      4.06e-09      4.20e-06     47023.4      1.15e-21         2.63         2.95
1540.7324          0.00      4.06e-09      4.20e-06     47023.5      1.15e-21         2.63         2.95
1540.7888          0.00      4.06e-09      4.20e-06     47023.7      1.15e-21         2.63         2.95
1540.8451          0.00      4.06e-09      4.20e-06     47023.8      1.15e-21         2.63         2.95
1540.9014          0.00      4.06e-09      4.20e-06     47024.0      1.15e-21         2.63         2.95
1540.9578          0.00      4.06e-09      4.20e-06     47024.1      1.15e-21         2.63         2.95
1541.0142          0.00      4.06e-09      4.20e-06     47024.2      1.15e-21         2.63         2.95
1541.0704          0.00      4.06e-09      4.20e-06     47024.4      1.15e-21         2.63         2.94
1541.1267          0.00      4.05e-09      4.20e-06     47024.5      1.15e-21         2.63         2.94
1541.1831          0.00      4.05e-09      4.20e-06     47024.7      1.15e-21         2.63         2.94
1541.2395          0.00      4.05e-09      4.20e-06     47024.8      1.15e-21         2.63         2.94
1541.2958          0.00      4.05e-09      4.20e-06     47025.0      1.15e-21         2.63         2.94
1541.3521          0.00      4.05e-09      4.20e-06     47025.1      1.15e-21         2.63         2.94
1541.4084          0.00      4.05e-09      4.20e-06     47025.3      1.15e-21         2.63         2.94
1541.4648          0.00      4.05e-09      4.20e-06     47025.4      1.15e-21         2.63         2.94
1541.5211          0.00      4.05e-09      4.20e-06     47025.6      1.15e-21         2.63         2.94
1541.5774          0.00      4.04e-09      4.20e-06     47025.7      1.15e-21         2.63         2.94
1541.6338          0.00      4.04e-09      4.20e-06     47025.9      1.15e-21         2.63         2.94
1541.6902          0.00      4.04e-09      4.20e-06     47026.0      1.15e-21         2.63         2.94
1541.7465          0.00      4.04e-09      4.20e-06     47026.2      1.15e-21         2.63         2.94
1541.8027          0.00      4.04e-09      4.20e-06     47026.3      1.15e-21         2.63         2.94
1541.8591          0.00      4.04e-09      4.20e-06     47026.5      1.15e-21         2.63         2.94
1541.9155          0.00      4.04e-09      4.20e-06     47026.6      1.15e-21         2.63         2.94
1541.9719          0.00      4.04e-09      4.20e-06     47026.7      1.15e-21         2.63         2.94
1542.0282          0.00      4.03e-09      4.20e-06     47026.9      1.15e-21         2.63         2.94
1542.0845          0.00      4.03e-09      4.20e-06     47027.0      1.15e-21         2.63         2.94
1542.1409          0.00      4.03e-09      4.20e-06     47027.2      1.15e-21         2.63         2.94
1542.1973          0.00      4.03e-09      4.20e-06     47027.3      1.15e-21         2.63         2.94
1542.2535          0.00      4.03e-09      4.20e-06     47027.5      1.15e-21         2.63         2.94
1542.3098          0.00      4.03e-09      4.20e-06     47027.6      1.15e-21         2.63         2.94
1542.3662          0.00      4.03e-09      4.20e-06     47027.8      1.15e-21         2.63         2.94
1542.4226          0.00      4.03e-09      4.20e-06     47027.9      1.15e-21         2.63         2.94
1542.4789          0.00      4.02e-09      4.20e-06     47028.1      1.15e-21         2.63         2.94
1542.5352          0.00      4.02e-09      4.20e-06     47028.2      1.15e-21         2.63         2.94
1542.5916          0.00      4.02e-09      4.20e-06     47028.4      1.15e-21         2.63         2.94
1542.6479          0.00      4.02e-09      4.20e-06     47028.5      1.15e-21         2.63         2.94
1542.7042          0.00      4.02e-09      4.20e-06     47028.7      1.15e-21         2.63         2.94
1542.7605          0.00      4.02e-09      4.20e-06     47028.8      1.15e-21         2.63         2.94
1542.8169          0.00      4.02e-09      4.20e-06     47029.0      1.15e-21         2.63         2.94
1542.8733          0.00      4.02e-09      4.20e-06     47029.1      1.15e-21         2.63         2.94
1542.9296          0.00      4.01e-09      4.20e-06     47029.2      1.15e-21         2.63         2.94
